"","ASV_code","Sample","Count","Relative_Abundance"
"1996","ASV333","SCF055-1",0,0
"1997","ASV333","SCF055-4",0,0
"1998","ASV333","SCF055-5",0,0
"1999","ASV334","SCF049-1",0,0
"2000","ASV334","SCF049-2",0,0
"2001","ASV334","SCF049-3",0,0
"2002","ASV334","SCF055-1",0,0
"2003","ASV334","SCF055-4",96,0.000146455100070024
"2004","ASV334","SCF055-5",0,0
"2005","ASV335","SCF049-1",0,0
"2006","ASV335","SCF049-2",0,0
"2007","ASV335","SCF049-3",0,0
"2008","ASV335","SCF055-1",0,0
"2009","ASV335","SCF055-4",96,0.000146455100070024
"2010","ASV335","SCF055-5",0,0
"2011","ASV336","SCF049-1",0,0
"2012","ASV336","SCF049-2",95,0.00030357062970135
"2013","ASV336","SCF049-3",0,0
"2014","ASV336","SCF055-1",0,0
"2015","ASV336","SCF055-4",0,0
"2016","ASV336","SCF055-5",0,0
"2017","ASV337","SCF049-1",0,0
"2018","ASV337","SCF049-2",0,0
"2019","ASV337","SCF049-3",95,0.000200037480706911
"2020","ASV337","SCF055-1",0,0
"2021","ASV337","SCF055-4",0,0
"2022","ASV337","SCF055-5",0,0
"2023","ASV338","SCF049-1",0,0
"2024","ASV338","SCF049-2",0,0
"2025","ASV338","SCF049-3",0,0
"2026","ASV338","SCF055-1",95,0.000402969247083775
"2027","ASV338","SCF055-4",0,0
"2028","ASV338","SCF055-5",0,0
"2029","ASV339","SCF049-1",94,9.98518156565522e-05
"2030","ASV339","SCF049-2",0,0
"2031","ASV339","SCF049-3",0,0
"2032","ASV339","SCF055-1",0,0
"2033","ASV339","SCF055-4",0,0
"2034","ASV339","SCF055-5",0,0
"2035","ASV340","SCF049-1",0,0
"2036","ASV340","SCF049-2",0,0
"2037","ASV340","SCF049-3",0,0
"2038","ASV340","SCF055-1",0,0
"2039","ASV340","SCF055-4",0,0
"2040","ASV340","SCF055-5",94,0.000223400488153833
"2041","ASV341","SCF049-1",93,9.87895622985038e-05
"2042","ASV341","SCF049-2",0,0
"2043","ASV341","SCF049-3",0,0
"2044","ASV341","SCF055-1",0,0
"2045","ASV341","SCF055-4",0,0
"2046","ASV341","SCF055-5",0,0
"2047","ASV342","SCF049-1",0,0
"2048","ASV342","SCF049-2",93,0.000297179669076059
"2049","ASV342","SCF049-3",0,0
"2050","ASV342","SCF055-1",0,0
"2051","ASV342","SCF055-4",0,0
"2052","ASV342","SCF055-5",0,0
"2053","ASV343","SCF049-1",0,0
"2054","ASV343","SCF049-2",0,0
"2055","ASV343","SCF049-3",0,0
"2056","ASV343","SCF055-1",0,0
"2057","ASV343","SCF055-4",93,0.000141878378192836
"2058","ASV343","SCF055-5",0,0
"2059","ASV344","SCF049-1",92,9.77273089404554e-05
"2060","ASV344","SCF049-2",0,0
"2061","ASV344","SCF049-3",0,0
"2062","ASV344","SCF055-1",0,0
"2063","ASV344","SCF055-4",0,0
"2064","ASV344","SCF055-5",0,0
"2065","ASV345","SCF049-1",0,0
"2066","ASV345","SCF049-2",92,0.000293984188763413
"2067","ASV345","SCF049-3",0,0
"2068","ASV345","SCF055-1",0,0
"2069","ASV345","SCF055-4",0,0
"2070","ASV345","SCF055-5",0,0
"2071","ASV346","SCF049-1",0,0
"2072","ASV346","SCF049-2",0,0
"2073","ASV346","SCF049-3",0,0
"2074","ASV346","SCF055-1",0,0
"2075","ASV346","SCF055-4",91,0.00013882723027471
"2076","ASV346","SCF055-5",0,0
"2077","ASV347","SCF049-1",0,0
"2078","ASV347","SCF049-2",0,0
"2079","ASV347","SCF049-3",0,0
"2080","ASV347","SCF055-1",0,0
"2081","ASV347","SCF055-4",0,0
"2082","ASV347","SCF055-5",91,0.000216270685340412
"2083","ASV348","SCF049-1",90,9.56028022243585e-05
"2084","ASV348","SCF049-2",0,0
"2085","ASV348","SCF049-3",0,0
"2086","ASV348","SCF055-1",0,0
"2087","ASV348","SCF055-4",0,0
"2088","ASV348","SCF055-5",0,0
"2089","ASV349","SCF049-1",0,0
"2090","ASV349","SCF049-2",90,0.000287593228138121
"2091","ASV349","SCF049-3",0,0
"2092","ASV349","SCF055-1",0,0
"2093","ASV349","SCF055-4",0,0
"2094","ASV349","SCF055-5",0,0
"2095","ASV350","SCF049-1",0,0
"2096","ASV350","SCF049-2",0,0
"2097","ASV350","SCF049-3",90,0.000189509192248653
"2098","ASV350","SCF055-1",0,0
"2099","ASV350","SCF055-4",0,0
"2100","ASV350","SCF055-5",0,0
"2101","ASV351","SCF049-1",0,0
"2102","ASV351","SCF049-2",0,0
"2103","ASV351","SCF049-3",0,0
"2104","ASV351","SCF055-1",0,0
"2105","ASV351","SCF055-4",90,0.000137301656315647
"2106","ASV351","SCF055-5",0,0
"2107","ASV352","SCF049-1",89,9.45405488663101e-05
"2108","ASV352","SCF049-2",0,0
"2109","ASV352","SCF049-3",0,0
"2110","ASV352","SCF055-1",0,0
"2111","ASV352","SCF055-4",0,0
"2112","ASV352","SCF055-5",0,0
"2113","ASV353","SCF049-1",0,0
"2114","ASV353","SCF049-2",89,0.000284397747825476
"2115","ASV353","SCF049-3",0,0
"2116","ASV353","SCF055-1",0,0
"2117","ASV353","SCF055-4",0,0
"2118","ASV353","SCF055-5",0,0
"2119","ASV354","SCF049-1",0,0
"2120","ASV354","SCF049-2",0,0
"2121","ASV354","SCF049-3",0,0
"2122","ASV354","SCF055-1",89,0.000377518557794274
"2123","ASV354","SCF055-4",0,0
"2124","ASV354","SCF055-5",0,0
"2125","ASV355","SCF049-1",0,0
"2126","ASV355","SCF049-2",0,0
"2127","ASV355","SCF049-3",0,0
"2128","ASV355","SCF055-1",0,0
"2129","ASV355","SCF055-4",89,0.000135776082356585
"2130","ASV355","SCF055-5",0,0
"2131","ASV356","SCF049-1",0,0
"2132","ASV356","SCF049-2",0,0
"2133","ASV356","SCF049-3",0,0
"2134","ASV356","SCF055-1",0,0
"2135","ASV356","SCF055-4",89,0.000135776082356585
"2136","ASV356","SCF055-5",0,0
"2137","ASV357","SCF049-1",0,0
"2138","ASV357","SCF049-2",88,0.00028120226751283
"2139","ASV357","SCF049-3",0,0
"2140","ASV357","SCF055-1",0,0
"2141","ASV357","SCF055-4",0,0
"2142","ASV357","SCF055-5",0,0
"2143","ASV358","SCF049-1",0,0
"2144","ASV358","SCF049-2",0,0
"2145","ASV358","SCF049-3",0,0
"2146","ASV358","SCF055-1",0,0
"2147","ASV358","SCF055-4",88,0.000134250508397522
"2148","ASV358","SCF055-5",0,0
"2149","ASV359","SCF049-1",87,9.24160421502132e-05
"2150","ASV359","SCF049-2",0,0
"2151","ASV359","SCF049-3",0,0
"2152","ASV359","SCF055-1",0,0
"2153","ASV359","SCF055-4",0,0
"2154","ASV359","SCF055-5",0,0
"2155","ASV360","SCF049-1",31,3.29298540995013e-05
"2156","ASV360","SCF049-2",19,6.07141259402701e-05
"2157","ASV360","SCF049-3",37,7.79093345911129e-05
"2158","ASV360","SCF055-1",0,0
"2159","ASV360","SCF055-4",0,0
"2160","ASV360","SCF055-5",0,0
"2161","ASV361","SCF049-1",0,0
"2162","ASV361","SCF049-2",0,0
"2163","ASV361","SCF049-3",87,0.000183192219173698
"2164","ASV361","SCF055-1",0,0
"2165","ASV361","SCF055-4",0,0
"2166","ASV361","SCF055-5",0,0
"2167","ASV362","SCF049-1",0,0
"2168","ASV362","SCF049-2",0,0
"2169","ASV362","SCF049-3",0,0
"2170","ASV362","SCF055-1",87,0.000369034994697773
"2171","ASV362","SCF055-4",0,0
"2172","ASV362","SCF055-5",0,0
"2173","ASV363","SCF049-1",0,0
"2174","ASV363","SCF049-2",0,0
"2175","ASV363","SCF049-3",0,0
"2176","ASV363","SCF055-1",87,0.000369034994697773
"2177","ASV363","SCF055-4",0,0
"2178","ASV363","SCF055-5",0,0
"2179","ASV364","SCF049-1",0,0
"2180","ASV364","SCF049-2",0,0
"2181","ASV364","SCF049-3",0,0
"2182","ASV364","SCF055-1",0,0
"2183","ASV364","SCF055-4",0,0
"2184","ASV364","SCF055-5",87,0.000206764281589186
"2185","ASV365","SCF049-1",0,0
"2186","ASV365","SCF049-2",86,0.000274811306887538
"2187","ASV365","SCF049-3",0,0
"2188","ASV365","SCF055-1",0,0
"2189","ASV365","SCF055-4",0,0
"2190","ASV365","SCF055-5",0,0
"2191","ASV366","SCF049-1",0,0
"2192","ASV366","SCF049-2",0,0
"2193","ASV366","SCF049-3",86,0.000181086561482046
"2194","ASV366","SCF055-1",0,0
"2195","ASV366","SCF055-4",0,0
"2196","ASV366","SCF055-5",0,0
"2197","ASV367","SCF049-1",0,0
"2198","ASV367","SCF049-2",0,0
"2199","ASV367","SCF049-3",0,0
"2200","ASV367","SCF055-1",0,0
"2201","ASV367","SCF055-4",0,0
"2202","ASV367","SCF055-5",86,0.000204387680651379
"2203","ASV368","SCF049-1",85,9.02915354341164e-05
"2204","ASV368","SCF049-2",0,0
"2205","ASV368","SCF049-3",0,0
"2206","ASV368","SCF055-1",0,0
"2207","ASV368","SCF055-4",0,0
"2208","ASV368","SCF055-5",0,0
"2209","ASV369","SCF049-1",0,0
"2210","ASV369","SCF049-2",0,0
"2211","ASV369","SCF049-3",0,0
"2212","ASV369","SCF055-1",0,0
"2213","ASV369","SCF055-4",0,0
"2214","ASV369","SCF055-5",85,0.000202011079713572
"2215","ASV370","SCF049-1",0,0
"2216","ASV370","SCF049-2",0,0
"2217","ASV370","SCF049-3",0,0
"2218","ASV370","SCF055-1",0,0
"2219","ASV370","SCF055-4",0,0
"2220","ASV370","SCF055-5",85,0.000202011079713572
"2221","ASV371","SCF049-1",0,0
"2222","ASV371","SCF049-2",0,0
"2223","ASV371","SCF049-3",0,0
"2224","ASV371","SCF055-1",0,0
"2225","ASV371","SCF055-4",0,0
"2226","ASV371","SCF055-5",85,0.000202011079713572
"2227","ASV372","SCF049-1",0,0
"2228","ASV372","SCF049-2",0,0
"2229","ASV372","SCF049-3",84,0.000176875246098743
"2230","ASV372","SCF055-1",0,0
"2231","ASV372","SCF055-4",0,0
"2232","ASV372","SCF055-5",0,0
"2233","ASV373","SCF049-1",0,0
"2234","ASV373","SCF049-2",0,0
"2235","ASV373","SCF049-3",84,0.000176875246098743
"2236","ASV373","SCF055-1",0,0
"2237","ASV373","SCF055-4",0,0
"2238","ASV373","SCF055-5",0,0
"2239","ASV374","SCF049-1",0,0
"2240","ASV374","SCF049-2",0,0
"2241","ASV374","SCF049-3",84,0.000176875246098743
"2242","ASV374","SCF055-1",0,0
"2243","ASV374","SCF055-4",0,0
"2244","ASV374","SCF055-5",0,0
"2245","ASV375","SCF049-1",0,0
"2246","ASV375","SCF049-2",0,0
"2247","ASV375","SCF049-3",0,0
"2248","ASV375","SCF055-1",84,0.000356309650053022
"2249","ASV375","SCF055-4",0,0
"2250","ASV375","SCF055-5",0,0
"2251","ASV376","SCF049-1",83,8.81670287180195e-05
"2252","ASV376","SCF049-2",0,0
"2253","ASV376","SCF049-3",0,0
"2254","ASV376","SCF055-1",0,0
"2255","ASV376","SCF055-4",0,0
"2256","ASV376","SCF055-5",0,0
"2257","ASV377","SCF049-1",0,0
"2258","ASV377","SCF049-2",83,0.000265224865949601
"2259","ASV377","SCF049-3",0,0
"2260","ASV377","SCF055-1",0,0
"2261","ASV377","SCF055-4",0,0
"2262","ASV377","SCF055-5",0,0
"2263","ASV378","SCF049-1",0,0
"2264","ASV378","SCF049-2",0,0
"2265","ASV378","SCF049-3",83,0.000174769588407091
"2266","ASV378","SCF055-1",0,0
"2267","ASV378","SCF055-4",0,0
"2268","ASV378","SCF055-5",0,0
"2269","ASV379","SCF049-1",0,0
"2270","ASV379","SCF049-2",0,0
"2271","ASV379","SCF049-3",83,0.000174769588407091
"2272","ASV379","SCF055-1",0,0
"2273","ASV379","SCF055-4",0,0
"2274","ASV379","SCF055-5",0,0
"2275","ASV380","SCF049-1",0,0
"2276","ASV380","SCF049-2",0,0
"2277","ASV380","SCF049-3",83,0.000174769588407091
"2278","ASV380","SCF055-1",0,0
"2279","ASV380","SCF055-4",0,0
"2280","ASV380","SCF055-5",0,0
"2281","ASV381","SCF049-1",0,0
"2282","ASV381","SCF049-2",0,0
"2283","ASV381","SCF049-3",0,0
"2284","ASV381","SCF055-1",0,0
"2285","ASV381","SCF055-4",83,0.000126622638602208
"2286","ASV381","SCF055-5",0,0
"2287","ASV382","SCF049-1",0,0
"2288","ASV382","SCF049-2",0,0
"2289","ASV382","SCF049-3",0,0
"2290","ASV382","SCF055-1",0,0
"2291","ASV382","SCF055-4",0,0
"2292","ASV382","SCF055-5",83,0.000197257877837959
"2293","ASV383","SCF049-1",0,0
"2294","ASV383","SCF049-2",0,0
"2295","ASV383","SCF049-3",0,0
"2296","ASV383","SCF055-1",0,0
"2297","ASV383","SCF055-4",0,0
"2298","ASV383","SCF055-5",83,0.000197257877837959
"2299","ASV384","SCF049-1",82,8.71047753599711e-05
"2300","ASV384","SCF049-2",0,0
"2301","ASV384","SCF049-3",0,0
"2302","ASV384","SCF055-1",0,0
"2303","ASV384","SCF055-4",0,0
"2304","ASV384","SCF055-5",0,0
"2305","ASV385","SCF049-1",0,0
"2306","ASV385","SCF049-2",0,0
"2307","ASV385","SCF049-3",0,0
"2308","ASV385","SCF055-1",82,0.000347826086956522
"2309","ASV385","SCF055-4",0,0
"2310","ASV385","SCF055-5",0,0
"2311","ASV386","SCF049-1",0,0
"2312","ASV386","SCF049-2",0,0
"2313","ASV386","SCF049-3",0,0
"2314","ASV386","SCF055-1",0,0
"2315","ASV386","SCF055-4",82,0.000125097064643145
"2316","ASV386","SCF055-5",0,0
"2317","ASV387","SCF049-1",0,0
"2318","ASV387","SCF049-2",0,0
"2319","ASV387","SCF049-3",0,0
"2320","ASV387","SCF055-1",0,0
"2321","ASV387","SCF055-4",82,0.000125097064643145
"2322","ASV387","SCF055-5",0,0
"2323","ASV388","SCF049-1",0,0
"2324","ASV388","SCF049-2",0,0
"2325","ASV388","SCF049-3",0,0
"2326","ASV388","SCF055-1",0,0
"2327","ASV388","SCF055-4",0,0
"2328","ASV388","SCF055-5",82,0.000194881276900152
"2329","ASV389","SCF049-1",81,8.60425220019227e-05
"2330","ASV389","SCF049-2",0,0
"2331","ASV389","SCF049-3",0,0
"2332","ASV389","SCF055-1",0,0
"2333","ASV389","SCF055-4",0,0
"2334","ASV389","SCF055-5",0,0
"2335","ASV390","SCF049-1",0,0
"2336","ASV390","SCF049-2",81,0.000258833905324309
"2337","ASV390","SCF049-3",0,0
"2338","ASV390","SCF055-1",0,0
"2339","ASV390","SCF055-4",0,0
"2340","ASV390","SCF055-5",0,0
"2341","ASV391","SCF049-1",0,0
"2342","ASV391","SCF049-2",0,0
"2343","ASV391","SCF049-3",0,0
"2344","ASV391","SCF055-1",0,0
"2345","ASV391","SCF055-4",81,0.000123571490684083
"2346","ASV391","SCF055-5",0,0
"2347","ASV392","SCF049-1",0,0
"2348","ASV392","SCF049-2",0,0
"2349","ASV392","SCF049-3",0,0
"2350","ASV392","SCF055-1",80,0.000339342523860021
"2351","ASV392","SCF055-4",0,0
"2352","ASV392","SCF055-5",0,0
"2353","ASV393","SCF049-1",79,8.39180152858258e-05
"2354","ASV393","SCF049-2",0,0
"2355","ASV393","SCF049-3",0,0
"2356","ASV393","SCF055-1",0,0
"2357","ASV393","SCF055-4",0,0
"2358","ASV393","SCF055-5",0,0
"2359","ASV394","SCF049-1",79,8.39180152858258e-05
"2360","ASV394","SCF049-2",0,0
"2361","ASV394","SCF049-3",0,0
"2362","ASV394","SCF055-1",0,0
"2363","ASV394","SCF055-4",0,0
"2364","ASV394","SCF055-5",0,0
"2365","ASV395","SCF049-1",0,0
"2366","ASV395","SCF049-2",0,0
"2367","ASV395","SCF049-3",79,0.000166346957640484
"2368","ASV395","SCF055-1",0,0
"2369","ASV395","SCF055-4",0,0
"2370","ASV395","SCF055-5",0,0
"2371","ASV396","SCF049-1",0,0
"2372","ASV396","SCF049-2",0,0
"2373","ASV396","SCF049-3",79,0.000166346957640484
"2374","ASV396","SCF055-1",0,0
"2375","ASV396","SCF055-4",0,0
"2376","ASV396","SCF055-5",0,0
"2377","ASV397","SCF049-1",0,0
"2378","ASV397","SCF049-2",0,0
"2379","ASV397","SCF049-3",0,0
"2380","ASV397","SCF055-1",0,0
"2381","ASV397","SCF055-4",79,0.000120520342765957
"2382","ASV397","SCF055-5",0,0
"2383","ASV398","SCF049-1",0,0
"2384","ASV398","SCF049-2",0,0
"2385","ASV398","SCF049-3",0,0
"2386","ASV398","SCF055-1",0,0
"2387","ASV398","SCF055-4",0,0
"2388","ASV398","SCF055-5",79,0.000187751474086732
"2389","ASV399","SCF049-1",78,8.28557619277774e-05
"2390","ASV399","SCF049-2",0,0
"2391","ASV399","SCF049-3",0,0
"2392","ASV399","SCF055-1",0,0
"2393","ASV399","SCF055-4",0,0
"2394","ASV399","SCF055-5",0,0
"2395","ASV400","SCF049-1",0,0
"2396","ASV400","SCF049-2",78,0.000249247464386372
"2397","ASV400","SCF049-3",0,0
"2398","ASV400","SCF055-1",0,0
"2399","ASV400","SCF055-4",0,0
"2400","ASV400","SCF055-5",0,0
"2401","ASV401","SCF049-1",0,0
"2402","ASV401","SCF049-2",78,0.000249247464386372
"2403","ASV401","SCF049-3",0,0
"2404","ASV401","SCF055-1",0,0
"2405","ASV401","SCF055-4",0,0
"2406","ASV401","SCF055-5",0,0
"2407","ASV402","SCF049-1",0,0
"2408","ASV402","SCF049-2",78,0.000249247464386372
"2409","ASV402","SCF049-3",0,0
"2410","ASV402","SCF055-1",0,0
"2411","ASV402","SCF055-4",0,0
"2412","ASV402","SCF055-5",0,0
"2413","ASV403","SCF049-1",0,0
"2414","ASV403","SCF049-2",0,0
"2415","ASV403","SCF049-3",0,0
"2416","ASV403","SCF055-1",0,0
"2417","ASV403","SCF055-4",78,0.000118994768806894
"2418","ASV403","SCF055-5",0,0
"2419","ASV404","SCF049-1",0,0
"2420","ASV404","SCF049-2",0,0
"2421","ASV404","SCF049-3",0,0
"2422","ASV404","SCF055-1",0,0
"2423","ASV404","SCF055-4",78,0.000118994768806894
"2424","ASV404","SCF055-5",0,0
"2425","ASV405","SCF049-1",77,8.1793508569729e-05
"2426","ASV405","SCF049-2",0,0
"2427","ASV405","SCF049-3",0,0
"2428","ASV405","SCF055-1",0,0
"2429","ASV405","SCF055-4",0,0
"2430","ASV405","SCF055-5",0,0
"2431","ASV406","SCF049-1",77,8.1793508569729e-05
"2432","ASV406","SCF049-2",0,0
"2433","ASV406","SCF049-3",0,0
"2434","ASV406","SCF055-1",0,0
"2435","ASV406","SCF055-4",0,0
"2436","ASV406","SCF055-5",0,0
"2437","ASV407","SCF049-1",0,0
"2438","ASV407","SCF049-2",77,0.000246051984073726
"2439","ASV407","SCF049-3",0,0
"2440","ASV407","SCF055-1",0,0
"2441","ASV407","SCF055-4",0,0
"2442","ASV407","SCF055-5",0,0
"2443","ASV408","SCF049-1",0,0
"2444","ASV408","SCF049-2",77,0.000246051984073726
"2445","ASV408","SCF049-3",0,0
"2446","ASV408","SCF055-1",0,0
"2447","ASV408","SCF055-4",0,0
"2448","ASV408","SCF055-5",0,0
"2449","ASV409","SCF049-1",0,0
"2450","ASV409","SCF049-2",0,0
"2451","ASV409","SCF049-3",77,0.000162135642257181
"2452","ASV409","SCF055-1",0,0
"2453","ASV409","SCF055-4",0,0
"2454","ASV409","SCF055-5",0,0
"2455","ASV410","SCF049-1",0,0
"2456","ASV410","SCF049-2",0,0
"2457","ASV410","SCF049-3",77,0.000162135642257181
"2458","ASV410","SCF055-1",0,0
"2459","ASV410","SCF055-4",0,0
"2460","ASV410","SCF055-5",0,0
"2461","ASV411","SCF049-1",0,0
"2462","ASV411","SCF049-2",0,0
"2463","ASV411","SCF049-3",0,0
"2464","ASV411","SCF055-1",0,0
"2465","ASV411","SCF055-4",77,0.000117469194847832
"2466","ASV411","SCF055-5",0,0
"2467","ASV412","SCF049-1",0,0
"2468","ASV412","SCF049-2",0,0
"2469","ASV412","SCF049-3",0,0
"2470","ASV412","SCF055-1",0,0
"2471","ASV412","SCF055-4",77,0.000117469194847832
"2472","ASV412","SCF055-5",0,0
"2473","ASV413","SCF049-1",0,0
"2474","ASV413","SCF049-2",0,0
"2475","ASV413","SCF049-3",0,0
"2476","ASV413","SCF055-1",0,0
"2477","ASV413","SCF055-4",77,0.000117469194847832
"2478","ASV413","SCF055-5",0,0
"2479","ASV414","SCF049-1",76,8.07312552116805e-05
"2480","ASV414","SCF049-2",0,0
"2481","ASV414","SCF049-3",0,0
"2482","ASV414","SCF055-1",0,0
"2483","ASV414","SCF055-4",0,0
"2484","ASV414","SCF055-5",0,0
"2485","ASV415","SCF049-1",0,0
"2486","ASV415","SCF049-2",76,0.00024285650376108
"2487","ASV415","SCF049-3",0,0
"2488","ASV415","SCF055-1",0,0
"2489","ASV415","SCF055-4",0,0
"2490","ASV415","SCF055-5",0,0
"2491","ASV416","SCF049-1",0,0
"2492","ASV416","SCF049-2",0,0
"2493","ASV416","SCF049-3",0,0
"2494","ASV416","SCF055-1",76,0.00032237539766702
"2495","ASV416","SCF055-4",0,0
"2496","ASV416","SCF055-5",0,0
"2497","ASV417","SCF049-1",0,0
"2498","ASV417","SCF049-2",75,0.000239661023448435
"2499","ASV417","SCF049-3",0,0
"2500","ASV417","SCF055-1",0,0
"2501","ASV417","SCF055-4",0,0
"2502","ASV417","SCF055-5",0,0
"2503","ASV418","SCF049-1",0,0
"2504","ASV418","SCF049-2",0,0
"2505","ASV418","SCF049-3",75,0.000157924326873877
"2506","ASV418","SCF055-1",0,0
"2507","ASV418","SCF055-4",0,0
"2508","ASV418","SCF055-5",0,0
"2509","ASV419","SCF049-1",0,0
"2510","ASV419","SCF049-2",0,0
"2511","ASV419","SCF049-3",0,0
"2512","ASV419","SCF055-1",0,0
"2513","ASV419","SCF055-4",75,0.000114418046929706
"2514","ASV419","SCF055-5",0,0
"2515","ASV420","SCF049-1",74,7.86067484955837e-05
"2516","ASV420","SCF049-2",0,0
"2517","ASV420","SCF049-3",0,0
"2518","ASV420","SCF055-1",0,0
"2519","ASV420","SCF055-4",0,0
"2520","ASV420","SCF055-5",0,0
"2521","ASV421","SCF049-1",74,7.86067484955837e-05
"2522","ASV421","SCF049-2",0,0
"2523","ASV421","SCF049-3",0,0
"2524","ASV421","SCF055-1",0,0
"2525","ASV421","SCF055-4",0,0
"2526","ASV421","SCF055-5",0,0
"2527","ASV422","SCF049-1",0,0
"2528","ASV422","SCF049-2",0,0
"2529","ASV422","SCF049-3",74,0.000155818669182226
"2530","ASV422","SCF055-1",0,0
"2531","ASV422","SCF055-4",0,0
"2532","ASV422","SCF055-5",0,0
"2533","ASV423","SCF049-1",0,0
"2534","ASV423","SCF049-2",0,0
"2535","ASV423","SCF049-3",0,0
"2536","ASV423","SCF055-1",74,0.00031389183457052
"2537","ASV423","SCF055-4",0,0
"2538","ASV423","SCF055-5",0,0
"2539","ASV424","SCF049-1",0,0
"2540","ASV424","SCF049-2",0,0
"2541","ASV424","SCF049-3",0,0
"2542","ASV424","SCF055-1",0,0
"2543","ASV424","SCF055-4",0,0
"2544","ASV424","SCF055-5",74,0.000175868469397698
"2545","ASV425","SCF049-1",0,0
"2546","ASV425","SCF049-2",0,0
"2547","ASV425","SCF049-3",73,0.000153713011490574
"2548","ASV425","SCF055-1",0,0
"2549","ASV425","SCF055-4",0,0
"2550","ASV425","SCF055-5",0,0
"2551","ASV426","SCF049-1",72,7.64822417794868e-05
"2552","ASV426","SCF049-2",0,0
"2553","ASV426","SCF049-3",0,0
"2554","ASV426","SCF055-1",0,0
"2555","ASV426","SCF055-4",0,0
"2556","ASV426","SCF055-5",0,0
"2557","ASV427","SCF049-1",0,0
"2558","ASV427","SCF049-2",72,0.000230074582510497
"2559","ASV427","SCF049-3",0,0
"2560","ASV427","SCF055-1",0,0
"2561","ASV427","SCF055-4",0,0
"2562","ASV427","SCF055-5",0,0
"2563","ASV428","SCF049-1",0,0
"2564","ASV428","SCF049-2",0,0
"2565","ASV428","SCF049-3",0,0
"2566","ASV428","SCF055-1",0,0
"2567","ASV428","SCF055-4",72,0.000109841325052518
"2568","ASV428","SCF055-5",0,0
"2569","ASV429","SCF049-1",0,0
"2570","ASV429","SCF049-2",0,0
"2571","ASV429","SCF049-3",0,0
"2572","ASV429","SCF055-1",0,0
"2573","ASV429","SCF055-4",0,0
"2574","ASV429","SCF055-5",72,0.000171115267522085
"2575","ASV430","SCF049-1",0,0
"2576","ASV430","SCF049-2",0,0
"2577","ASV430","SCF049-3",0,0
"2578","ASV430","SCF055-1",0,0
"2579","ASV430","SCF055-4",0,0
"2580","ASV430","SCF055-5",72,0.000171115267522085
"2581","ASV431","SCF049-1",0,0
"2582","ASV431","SCF049-2",71,0.000226879102197851
"2583","ASV431","SCF049-3",0,0
"2584","ASV431","SCF055-1",0,0
"2585","ASV431","SCF055-4",0,0
"2586","ASV431","SCF055-5",0,0
"2587","ASV432","SCF049-1",0,0
"2588","ASV432","SCF049-2",0,0
"2589","ASV432","SCF049-3",0,0
"2590","ASV432","SCF055-1",71,0.000301166489925769
"2591","ASV432","SCF055-4",0,0
"2592","ASV432","SCF055-5",0,0
"2593","ASV433","SCF049-1",0,0
"2594","ASV433","SCF049-2",0,0
"2595","ASV433","SCF049-3",0,0
"2596","ASV433","SCF055-1",0,0
"2597","ASV433","SCF055-4",0,0
"2598","ASV433","SCF055-5",71,0.000168738666584278
"2599","ASV434","SCF049-1",70,7.435773506339e-05
"2600","ASV434","SCF049-2",0,0
"2601","ASV434","SCF049-3",0,0
"2602","ASV434","SCF055-1",0,0
"2603","ASV434","SCF055-4",0,0
"2604","ASV434","SCF055-5",0,0
"2605","ASV435","SCF049-1",70,7.435773506339e-05
"2606","ASV435","SCF049-2",0,0
"2607","ASV435","SCF049-3",0,0
"2608","ASV435","SCF055-1",0,0
"2609","ASV435","SCF055-4",0,0
"2610","ASV435","SCF055-5",0,0
"2611","ASV436","SCF049-1",0,0
"2612","ASV436","SCF049-2",70,0.000223683621885206
"2613","ASV436","SCF049-3",0,0
"2614","ASV436","SCF055-1",0,0
"2615","ASV436","SCF055-4",0,0
"2616","ASV436","SCF055-5",0,0
"2617","ASV437","SCF049-1",0,0
"2618","ASV437","SCF049-2",70,0.000223683621885206
"2619","ASV437","SCF049-3",0,0
"2620","ASV437","SCF055-1",0,0
"2621","ASV437","SCF055-4",0,0
"2622","ASV437","SCF055-5",0,0
"2623","ASV438","SCF049-1",0,0
"2624","ASV438","SCF049-2",0,0
"2625","ASV438","SCF049-3",70,0.000147396038415619
"2626","ASV438","SCF055-1",0,0
"2627","ASV438","SCF055-4",0,0
"2628","ASV438","SCF055-5",0,0
"2629","ASV439","SCF049-1",69,7.32954817053415e-05
"2630","ASV439","SCF049-2",0,0
"2631","ASV439","SCF049-3",0,0
"2632","ASV439","SCF055-1",0,0
"2633","ASV439","SCF055-4",0,0
"2634","ASV439","SCF055-5",0,0
"2635","ASV440","SCF049-1",0,0
"2636","ASV440","SCF049-2",69,0.00022048814157256
"2637","ASV440","SCF049-3",0,0
"2638","ASV440","SCF055-1",0,0
"2639","ASV440","SCF055-4",0,0
"2640","ASV440","SCF055-5",0,0
"2641","ASV441","SCF049-1",0,0
"2642","ASV441","SCF049-2",69,0.00022048814157256
"2643","ASV441","SCF049-3",0,0
